id	gene.symbol	fpkm
ENSMUSG00000000275	Trim25	4.04686
ENSMUSG00000000276	Dgke	2.3106
ENSMUSG00000000278	Scpep1	8.30832
ENSMUSG00000000282	Mnt	1.75142
ENSMUSG00000000290	Itgb2	0.17121
ENSMUSG00000000295	Hddc2	6.26783
ENSMUSG00000000296	Tpd52l1	4.21032
ENSMUSG00000000301	Pemt	2.47974
ENSMUSG00000000303	Cdh1	12.7647
ENSMUSG00000000305	Cdh4	0.458504
ENSMUSG00000000308	Ckmt1	7.05223
ENSMUSG00000000317	Bcl6b	0.248705
ENSMUSG00000000318	Clec10a	0.00788981
ENSMUSG00000000320	Alox12	0.475391
ENSMUSG00000000325	Arvcf	7.93471
ENSMUSG00000000326	Comt	4.34549
ENSMUSG00000000339	Rtcd1	4.36834
ENSMUSG00000000340	Dbt	2.71615
ENSMUSG00000000346	Dazap2	9.2732
ENSMUSG00000000355	Mcts1	5.79267
ENSMUSG00000000359	Rem1	0.0190556
ENSMUSG00000000365	Rnf17	0.953726
ENSMUSG00000000374	Trappc10	3.86219
ENSMUSG00000000378	Ccm2	7.46279
ENSMUSG00000000381	Wap	0.0291479
ENSMUSG00000000384	Tbrg4	17.4524
ENSMUSG00000000385	Tmprss2	0.0208544
ENSMUSG00000000386	Mx1	0.00926761
ENSMUSG00000000392	Fap	0
ENSMUSG00000000394	Gcg	0
ENSMUSG00000000399	Ndufa9	7.62623
ENSMUSG00000000402	Egfl6	0.0507913
ENSMUSG00000000409	Lck	10.4878
ENSMUSG00000000411	Tssk3	0.0390128
ENSMUSG00000000416	Cttnbp2	0.111038
ENSMUSG00000000420	Galnt1	5.61255
ENSMUSG00000000435	Myf5	0.00817429
ENSMUSG00000000439	Mkrn2	8.82553
ENSMUSG00000000440	Pparg	0.00244916
ENSMUSG00000000441	Raf1	20.5565
ENSMUSG00000000486	Sept1	37.6397
ENSMUSG00000000489	Pdgfb	0.51916
ENSMUSG00000000530	Acvrl1	0.549741
ENSMUSG00000000531	Grasp	6.4338
ENSMUSG00000000532	Acvr1b	4.87151
ENSMUSG00000000538	Tom1l2	2.19246
ENSMUSG00000000544	Gpa33	8.63139
ENSMUSG00000000552	Zfp385a	0.611354
ENSMUSG00000000555	Itga5	2.32468
ENSMUSG00000000560	Gabra2	0
ENSMUSG00000000561	Wdr77	29.9463
ENSMUSG00000000562	Adora3	0
ENSMUSG00000000563	Atp5f1	43.2064
ENSMUSG00000000567	Sox9	0.00920122
ENSMUSG00000000568	Hnrnpd	3.72066
ENSMUSG00000000579	Dynlt1c	6.27011
ENSMUSG00000000581	C1d	6.71415
ENSMUSG00000000594	Gm2a	4.03323
ENSMUSG00000000600	Krit1	3.1382
ENSMUSG00000000605	Clcn4-2	1.57793
ENSMUSG00000000606	Vmn2r88	0
ENSMUSG00000000617	Grm6	0
ENSMUSG00000000627	Sema4f	0.112256
ENSMUSG00000000628	Hk2	9.76942
ENSMUSG00000000631	Myo18a	5.07079
ENSMUSG00000000632	Sez6	0.20818
ENSMUSG00000000673	Haao	0.0337104
ENSMUSG00000000682	Cd52	0.16819
ENSMUSG00000000686	Abhd15	0.0865638
ENSMUSG00000000690	Hoxb6	0.0031512
ENSMUSG00000000693	Loxl3	0.220148
ENSMUSG00000000701	Tcl1b5	0
ENSMUSG00000000702	AC007307.1	0
ENSMUSG00000000706	Btn1a1	0.0856885
ENSMUSG00000000708	Kat2b	8.13794
ENSMUSG00000000711	Rab5b	12.7062
ENSMUSG00000000724	Cryba1	0.0535637
ENSMUSG00000000730	Dnmt3l	38.5276
ENSMUSG00000000731	Aire	1.95154
ENSMUSG00000000732	Icosl	1.76432
ENSMUSG00000000738	Spg7	6.8983
ENSMUSG00000000739	Sult5a1	1.86787
ENSMUSG00000000740	Rpl13	197.21
ENSMUSG00000000743	Chmp1a	22.2002
ENSMUSG00000000751	Rpa1	26.8887
ENSMUSG00000000753	Serpinf1	0.740469
ENSMUSG00000000759	Tubgcp3	4.96043
ENSMUSG00000000766	Oprm1	0.00702216
ENSMUSG00000000776	Polr3d	4.74864
ENSMUSG00000000782	Tcf7	1.50809
ENSMUSG00000000787	Ddx3x	41.1367
ENSMUSG00000000791	Il12rb1	0.135721
ENSMUSG00000000792	Slc5a5	0.0169595
ENSMUSG00000000794	Kcnn3	0.0229818
ENSMUSG00000000804	Usp32	1.3439
ENSMUSG00000000805	Car4	0.0118126
ENSMUSG00000000811	Txnrd3	2.08392
ENSMUSG00000000817	Fasl	0.00221418
ENSMUSG00000000823	Znf512b	3.26034
ENSMUSG00000000826	Dnajc5	11.3831
ENSMUSG00000000827	Tpd52l2	19.7161
ENSMUSG00000000838	Fmr1	8.60764
ENSMUSG00000000861	Bcl11a	0.0524135
ENSMUSG00000000869	Il4	0.00929069
ENSMUSG00000000876	Pxmp4	1.01836
ENSMUSG00000000881	Dlg3	2.24491
ENSMUSG00000000884	Gnb1l	4.48067
ENSMUSG00000000889	Dbh	0
ENSMUSG00000000901	Mmp11	11.9209
ENSMUSG00000000902	Smarcb1	16.4963
ENSMUSG00000000903	Vpreb3	1.2352
ENSMUSG00000000915	Hip1r	2.57647
ENSMUSG00000000916	Nsun5	7.95538
ENSMUSG00000000934	Top1mt	1.33679
ENSMUSG00000000938	Hoxa10	0
ENSMUSG00000000942	Hoxa4	0.00578011
ENSMUSG00000000948	Snrpn	5.32216
ENSMUSG00000000957	Mmp14	1.21206
ENSMUSG00000000958	Slc7a7	4.9304
ENSMUSG00000000959	Oxa1l	4.42119
ENSMUSG00000000976	Heatr6	3.07152
ENSMUSG00000000982	Ccl3	0.0134036
ENSMUSG00000000983	Expi	0
ENSMUSG00000001014	Icam4	0.207543
ENSMUSG00000001016	Ilf2	22.0062
ENSMUSG00000001017	2500003M10Rik	34.997
ENSMUSG00000001018	Snapin	9.19101
ENSMUSG00000001020	S100a4	0.0499945
ENSMUSG00000001021	S100a3	0.391814
ENSMUSG00000001023	S100a5	0
ENSMUSG00000001025	S100a6	8.63025
ENSMUSG00000001027	Scn4a	0.0217473
ENSMUSG00000001029	Icam2	0.0624897
ENSMUSG00000001034	Mapk7	5.3475
ENSMUSG00000001036	Epn2	5.56058
ENSMUSG00000001039	B9d1	23.7421
ENSMUSG00000001052	Sec24b	3.34632
ENSMUSG00000001053	N4bp3	25.4011
ENSMUSG00000001054	Rmnd5b	17.055
ENSMUSG00000001056	Nhp2	88.4015
ENSMUSG00000001062	1300018I17Rik	2.14982
ENSMUSG00000001065	Zfp276	3.01739
ENSMUSG00000001076	C1ql4	0.186329
ENSMUSG00000001082	Mfsd10	16.9443
ENSMUSG00000001089	Luzp1	7.14883
ENSMUSG00000001095	Slc13a2	0.022636
ENSMUSG00000001098	Kctd10	6.00042
ENSMUSG00000001100	Poldip2	21.9732
ENSMUSG00000001103	Sebox	0.0390042
ENSMUSG00000001105	Ift20	9.19385
ENSMUSG00000001119	Col6a1	0.0821804
ENSMUSG00000001120	Pcbp3	1.8472
ENSMUSG00000001123	Lgals9	0.159911
ENSMUSG00000001127	Araf	12.8921
ENSMUSG00000001128	Cfp	0.875016
ENSMUSG00000001131	Timp1	6.929
ENSMUSG00000001134	Uxt	1.77169
ENSMUSG00000001138	Cnnm3	2.87063
ENSMUSG00000001143	Lman2l	1.534
ENSMUSG00000001150	Mcm3ap	6.77602
ENSMUSG00000001151	Pcnt	5.68708
ENSMUSG00000001155	Ftcd	0.0110783
ENSMUSG00000001156	Mxd1	0.617975
ENSMUSG00000001157	Gmcl1	1.79826
ENSMUSG00000001158	Snrnp27	4.15201
ENSMUSG00000001166	Oas1c	0.320935
ENSMUSG00000001168	Oas1h	0.0656068
ENSMUSG00000001173	Ocrl	2.57079
ENSMUSG00000001175	Calm1	33.9046
ENSMUSG00000001211	Agpat3	4.29501
ENSMUSG00000001225	Slc26a3	0.00142369
ENSMUSG00000001227	Sema6b	0.343768
ENSMUSG00000001228	Uhrf1	15.7765
ENSMUSG00000001229	Dpp9	2.68474
ENSMUSG00000001240	Ramp2	1.17338
ENSMUSG00000001247	Lsr	8.34772
ENSMUSG00000001248	Gramd1a	7.50714
ENSMUSG00000001249	Hpn	1.47505
ENSMUSG00000001260	Gabrg1	0.0126739
ENSMUSG00000001270	Ckb	89.2147
ENSMUSG00000001280	Sp1	11.4537
ENSMUSG00000001281	Itgb7	4.09131
ENSMUSG00000001285	Myg1	31.04
ENSMUSG00000001288	Rarg	13.1811
ENSMUSG00000001289	Pfdn5	18.0231
ENSMUSG00000001300	Efnb2	0.106056
ENSMUSG00000001305	Rrp15	20.2846
ENSMUSG00000001313	Rnd2	2.06746
ENSMUSG00000001323	Srr	0.450616
ENSMUSG00000001333	Sync	0.363664
ENSMUSG00000001334	Fndc5	0.566956
ENSMUSG00000001348	Acp5	0.563721
ENSMUSG00000001349	Cnn1	0.0977009
ENSMUSG00000001366	Fbxo9	4.42604
ENSMUSG00000001376	Ccdc132	5.48177
ENSMUSG00000001379	Apbb3	2.32603
ENSMUSG00000001380	Hars	16.5195
ENSMUSG00000001383	Zmat2	4.5089
ENSMUSG00000001403	Ube2c	31.3638
ENSMUSG00000001415	Smg5	19.7661
ENSMUSG00000001416	Cct3	172.908
ENSMUSG00000001417	Rhbg	1.39693
ENSMUSG00000001418	0610031J06Rik	20.6959
ENSMUSG00000001419	Mef2d	1.42871
ENSMUSG00000001420	Tmem79	1.91498
ENSMUSG00000001424	Snd1	21.5224
ENSMUSG00000001435	Col18a1	30.3396
ENSMUSG00000001436	Slc19a1	3.39276
ENSMUSG00000001440	Kpnb1	49.3657
ENSMUSG00000001441	Npepps	7.13009
ENSMUSG00000001444	Tbx21	0.0538781
ENSMUSG00000001445	Mrpl10	22.6911
ENSMUSG00000001467	Cyp51	5.15058
ENSMUSG00000001472	Tcf25	11.746
ENSMUSG00000001473	Tubb6	28.5859
ENSMUSG00000001482	Def8	4.77195
ENSMUSG00000001493	Meox1	0.0437816
ENSMUSG00000001494	Sost	0
ENSMUSG00000001496	Nkx2-1	0
ENSMUSG00000001497	Pax9	0.0132565
ENSMUSG00000001504	Irx2	1.13962
ENSMUSG00000001506	Col1a1	0.0379482
ENSMUSG00000001507	Itga3	1.34825
ENSMUSG00000001508	Sgca	0.108928
ENSMUSG00000001510	Dlx3	0.0221374
ENSMUSG00000001517	Foxm1	3.31221
ENSMUSG00000001518	Itfg2	3.98228
ENSMUSG00000001520	Nrip2	0.153138
ENSMUSG00000001521	Tulp3	0.713046
ENSMUSG00000001524	Gtf2h4	12.672
ENSMUSG00000001525	Tubb5	182.575
ENSMUSG00000001542	Ell2	5.20233
ENSMUSG00000001552	Jup	13.2498
ENSMUSG00000001555	Fkbp10	6.91243
ENSMUSG00000001558	Klhl10	3.74189
ENSMUSG00000001566	Mnx1	0.0153822
ENSMUSG00000001569	Nom1	2.017
ENSMUSG00000001576	Ergic1	6.13815
ENSMUSG00000001583	Tnk1	1.24951
ENSMUSG00000001588	Acap1	3.59985
ENSMUSG00000001604	Tcea3	1.66336
ENSMUSG00000001622	Csn3	0
ENSMUSG00000001627	Ifrd1	28.6678
ENSMUSG00000001630	Stk38l	1.85978
ENSMUSG00000001632	Brpf1	9.26665
ENSMUSG00000001642	Akr1b3	13.4442
ENSMUSG00000001655	Hoxc13	0.793473
ENSMUSG00000001656	Hoxc11	0.0190143
ENSMUSG00000001657	Hoxc8	0.00355113
ENSMUSG00000001661	Hoxc6	0.0104105
ENSMUSG00000001663	Gstt1	1.26547
ENSMUSG00000001665	Gstt3	0.84685
ENSMUSG00000001666	Ddt	35.1351
ENSMUSG00000001670	Tat	0
ENSMUSG00000001672	Marveld3	0.262487
ENSMUSG00000001674	Ddx18	30.4069
ENSMUSG00000001687	Ubl3	24.7907
ENSMUSG00000001700	Gramd3	0.161821
ENSMUSG00000001707	Eef1e1	23.0874
ENSMUSG00000001729	Akt1	4.64991
ENSMUSG00000001739	Cldn15	0.0768676
ENSMUSG00000001741	Il16	0.0232129
ENSMUSG00000001750	Tcirg1	3.94323
ENSMUSG00000001751	Naglu	1.08082
ENSMUSG00000001755	Coasy	11.9029
ENSMUSG00000001761	Smo	6.36333
ENSMUSG00000001763	Tspan33	0.793524
ENSMUSG00000001767	Crnkl1	6.33327
ENSMUSG00000001768	Rin2	1.03145
ENSMUSG00000001773	Folh1	0.0238515
ENSMUSG00000001774	Chordc1	8.65706
ENSMUSG00000001783	D10Wsu52e	12.4688
ENSMUSG00000001785	Pwp1	13.2539
ENSMUSG00000001786	Fbxo7	3.93871
ENSMUSG00000001794	Capns1	40.7345
ENSMUSG00000001802	Lrp3	2.4366
ENSMUSG00000001804	Dsg4	0
ENSMUSG00000001815	Evx2	0.00100062
ENSMUSG00000001819	Hoxd13	0.0219357
ENSMUSG00000001823	Hoxd12	0
ENSMUSG00000001827	Folr1	16.0397
ENSMUSG00000001829	Clpb	18.754
ENSMUSG00000001833	Sept7	7.27434
ENSMUSG00000001844	Zdhhc4	5.25983
ENSMUSG00000001847	Rac1	21.2913
ENSMUSG00000001855	Nup214	8.42076
ENSMUSG00000001864	Aif1l	1.20668
ENSMUSG00000001865	Cpa3	0
ENSMUSG00000001870	Ltbp1	0.688366
ENSMUSG00000001891	Ugp2	3.83644
ENSMUSG00000001901	Kcnh6	0.242164
ENSMUSG00000001909	Trmt1	18.0219
ENSMUSG00000001910	Nacc1	21.463
ENSMUSG00000001911	Nfix	0.0941068
ENSMUSG00000001918	Slc1a5	19.1387
ENSMUSG00000001924	Uba1	54.5685
ENSMUSG00000001930	Vwf	1.36996
ENSMUSG00000001942	Siae	1.29358
ENSMUSG00000001943	Vsig2	0.501881
ENSMUSG00000001946	Esam	0.29981
ENSMUSG00000001948	Spa17	0.129477
ENSMUSG00000001962	Fam50a	1.58217
ENSMUSG00000001964	Emd	10.2954
ENSMUSG00000001983	Taco1	3.6556
ENSMUSG00000001985	Grik3	1.11812
ENSMUSG00000001986	Gria3	0.0665161
ENSMUSG00000001988	Npas1	0.0671543
ENSMUSG00000001995	Sipa1l2	5.71572
ENSMUSG00000001998	Ap4e1	1.67231
ENSMUSG00000001999	Blvra	0.710811
ENSMUSG00000002006	Pdzd4	11.9088
ENSMUSG00000002007	Srpk3	0.16055
ENSMUSG00000002010	Idh3g	60.4175
ENSMUSG00000002012	Pnck	1.39591
ENSMUSG00000002014	Ssr4	40.035
ENSMUSG00000002015	Bcap31	21.6074
ENSMUSG00000002017	Fam98a	1.8096
ENSMUSG00000002020	Ltbp2	0.11806
ENSMUSG00000002028	Mll1	1.01337
ENSMUSG00000002031	Ift46	21.9728
ENSMUSG00000002032	Tmem25	0.180219
ENSMUSG00000002033	Cd3g	0
ENSMUSG00000002043	Trappc6a	10.74
ENSMUSG00000002052	Supt6h	6.43158
ENSMUSG00000002055	Spag5	7.87185
ENSMUSG00000002057	Foxn1	0.00639854
ENSMUSG00000002058	Unc119	5.55826
ENSMUSG00000002059	Rab34	10.3687
ENSMUSG00000002064	Sdf2	8.58984
ENSMUSG00000002068	Ccne1	9.76453
ENSMUSG00000002076	Hsf2bp	12.5356
ENSMUSG00000002083	Bbc3	6.65553
ENSMUSG00000002100	Mybpc3	0.22747
ENSMUSG00000002102	Psmc3	73.9763
ENSMUSG00000002103	Acp2	1.85551
ENSMUSG00000002104	Rapsn	0.74961
ENSMUSG00000002105	Slc39a13	3.11643
ENSMUSG00000002107	Celf2	0.332004
ENSMUSG00000002108	Nr1h3	0.322036
ENSMUSG00000002109	Ddb2	3.59178
ENSMUSG00000002111	Sfpi1	0.427281
ENSMUSG00000002129	Sf3a1	18.862
ENSMUSG00000002147	Stat6	9.3898
ENSMUSG00000002190	Clgn	0.674522
ENSMUSG00000002204	Napsa	1.26171
ENSMUSG00000002205	Vrk3	2.51215
ENSMUSG00000002210	1500002O20Rik	3.54957
ENSMUSG00000002221	Paxip1	3.18484
ENSMUSG00000002222	Rmnd5a	19.6422
ENSMUSG00000002227	Mov10	9.99008
ENSMUSG00000002228	Ppm1j	3.51143
ENSMUSG00000002233	Rhoc	6.89544
ENSMUSG00000002240	4930432K09Rik	0
ENSMUSG00000002249	Tead3	0.658636
ENSMUSG00000002250	Ppard	0.997078
ENSMUSG00000002257	Def6	5.34062
ENSMUSG00000002265	Peg3	3.87778
ENSMUSG00000002266	Zim1	0.0301282
ENSMUSG00000002274	Metrn	8.35261
ENSMUSG00000002279	Lmf1	2.77719
ENSMUSG00000002280	Narfl	6.16129
ENSMUSG00000002289	Angptl4	2.63264
ENSMUSG00000002290	Rab11b-ps2	1.73675
ENSMUSG00000002297	Dbf4	49.2751
ENSMUSG00000002307	Daxx	17.7638
ENSMUSG00000002308	Cd320	9.68047
ENSMUSG00000002319	Ipo4	8.24795
ENSMUSG00000002320	Tm9sf1	3.6343
ENSMUSG00000002324	Rec8	0.40967
ENSMUSG00000002325	Irf9	1.28475
ENSMUSG00000002326	Gmpr2	1.50852
ENSMUSG00000002329	Mdp1	4.23863
ENSMUSG00000002332	Dhrs1	3.94708
ENSMUSG00000002341	Ncan	0.239286
ENSMUSG00000002342	Tmem161a	8.5588
ENSMUSG00000002343	Armc6	6.90886
ENSMUSG00000002345	2310045N01Rik	8.20049
ENSMUSG00000002346	Slc25a42	0.685736
ENSMUSG00000002365	Snx9	0.885507
ENSMUSG00000002372	Ranbp3	21.0434
ENSMUSG00000002379	Ndufa11	9.76101
ENSMUSG00000002384	Bmp8b	0.108349
ENSMUSG00000002393	Nr2f6	15.4685
ENSMUSG00000002395	Use1	33.6354
ENSMUSG00000002396	Ocel1	4.35103
ENSMUSG00000002409	Dyrk1b	1.61177
ENSMUSG00000002413	Braf	1.67364
ENSMUSG00000002416	Ndufb2	9.89275
ENSMUSG00000002428	Hltf	9.55312
ENSMUSG00000002455	Prpf6	4.43034
ENSMUSG00000002458	Rgs19	5.08636
ENSMUSG00000002459	Rgs20	0.0750507
ENSMUSG00000002475	Abhd3	0.620594
ENSMUSG00000002477	Snrpd1	11.6025
ENSMUSG00000002486	Tchp	1.87559
ENSMUSG00000002489	Tiam1	8.58388
ENSMUSG00000002496	Tsc2	8.0055
ENSMUSG00000002500	Rpl3l	0.0772007
ENSMUSG00000002504	Slc9a3r2	1.97888
ENSMUSG00000002524	Puf60	53.8827
ENSMUSG00000002546	Golga2	4.00047
ENSMUSG00000002550	Uck1	11.4502
ENSMUSG00000002565	Scin	0.0380642
ENSMUSG00000002578	Ikzf4	0.0804655
ENSMUSG00000002580	1810046J19Rik	10.041
ENSMUSG00000002588	Pon1	0.00292284
ENSMUSG00000002602	Axl	0.309201
ENSMUSG00000002603	Tgfb1	0.330532
ENSMUSG00000002608	Ccdc97	1.9282
ENSMUSG00000002617	Zfp40	0.657776
ENSMUSG00000002625	Akap8l	11.2818
ENSMUSG00000002633	Shh	0.00309301
ENSMUSG00000002635	Pdcd2l	15.7545
ENSMUSG00000002658	Gtf2f1	8.52139
ENSMUSG00000002660	Clpp	11.5163
ENSMUSG00000002661	Alkbh7	21.9249
ENSMUSG00000002664	Pspn	0.216752
ENSMUSG00000002668	Dennd1c	0.755565
ENSMUSG00000002679	Med6	7.22277
ENSMUSG00000002688	Prkd1	0.369976
ENSMUSG00000002699	Lcp2	0.00120322
ENSMUSG00000002718	Cse1l	20.9496
ENSMUSG00000002728	Naa20	22.5396
ENSMUSG00000002731	Prkra	2.89358
ENSMUSG00000002732	Fkbp7	0.374661
ENSMUSG00000002733	Plekha3	2.70328
ENSMUSG00000002741	Ykt6	12.5271
ENSMUSG00000002748	Baz1b	12.8652
ENSMUSG00000002763	Pex6	5.87236
ENSMUSG00000002767	Mrpl2	41.6837
ENSMUSG00000002768	Mea1	22.5202
ENSMUSG00000002769	Gnmt	0.635712
ENSMUSG00000002771	Grin2d	0.133679
ENSMUSG00000002778	Kdelr1	11.4717
ENSMUSG00000002781	Tmem143	7.88084
ENSMUSG00000002791	Pdxk-ps	0.0107869
ENSMUSG00000002797	Ggct	2.26714
ENSMUSG00000002799	Jag2	4.61755
ENSMUSG00000002803	Btbd6	6.1895
ENSMUSG00000002804	Nudt14	6.98201
ENSMUSG00000002808	Epdr1	1.51517
ENSMUSG00000002812	Flii	8.98501
ENSMUSG00000002814	Top3a	3.19574
ENSMUSG00000002820	Atg4d	7.54708
ENSMUSG00000002825	Qtrt1	15.6753
ENSMUSG00000002831	Plin4	0.0968587
ENSMUSG00000002833	Hdgfrp2	13.1381
ENSMUSG00000002835	Chaf1a	6.72937
ENSMUSG00000002844	Adprh	33.2778
ENSMUSG00000002845	Tmem39a	19.7129
ENSMUSG00000002846	4930455C21Rik	6.32323
ENSMUSG00000002847	Pla1a	2.03398
ENSMUSG00000002870	Mcm2	36.167
ENSMUSG00000002871	Tpra1	3.5414
ENSMUSG00000002881	Nab1	0.899595
ENSMUSG00000002885	Cd97	11.9145
ENSMUSG00000002897	Il17ra	0.922521
ENSMUSG00000002900	Lamb1	6.01446
ENSMUSG00000002908	Kcnn1	0.624839
ENSMUSG00000002910	Arrdc2	1.62463
ENSMUSG00000002930	Gsbs	0
ENSMUSG00000002944	Cd36	0
ENSMUSG00000002948	Map2k7	9.1766
ENSMUSG00000002949	Timm44	16.8324
ENSMUSG00000002957	Ap2a2	13.863
ENSMUSG00000002963	Pnkp	7.92308
ENSMUSG00000002968	Med25	15.0946
ENSMUSG00000002980	Bcam	17.629
ENSMUSG00000002981	Clptm1	10.1921
ENSMUSG00000002983	Relb	3.39177
ENSMUSG00000002984	Tomm40	30.1237
ENSMUSG00000002985	Apoe	112.056
ENSMUSG00000002992	Apoc2	0.122017
ENSMUSG00000002996	Hbp1	18.1635
ENSMUSG00000002997	Prkar2b	2.3798
ENSMUSG00000003031	Cdkn1b	9.78841
ENSMUSG00000003032	Klf4	25.7391
ENSMUSG00000003033	Ap1m1	2.18792
ENSMUSG00000003037	Rab8a	7.43883
ENSMUSG00000003038	Hmgn2	9.3244
ENSMUSG00000003039	Fam32a	9.75687
ENSMUSG00000003051	Elf3	4.40857
ENSMUSG00000003053	Cyp2c29	0.0406304
ENSMUSG00000003062	Stard3nl	10.2712
ENSMUSG00000003068	Stk11	21.5591
ENSMUSG00000003070	Efna2	1.63034
ENSMUSG00000003072	Atp5d	32.2188
ENSMUSG00000003099	Ppp5c	8.83799
ENSMUSG00000003119	Cdk12	8.41298
ENSMUSG00000003123	Lipe	1.0285
ENSMUSG00000003131	Pafah1b2	7.11117
ENSMUSG00000003134	Tbc1d8	2.49097
ENSMUSG00000003135	D1Bwg0212e	7.88311
ENSMUSG00000003153	Slc2a3	112.309
ENSMUSG00000003154	Foxj2	0.303246
ENSMUSG00000003161	Sri	2.23013
ENSMUSG00000003166	Dgcr2	11.8764
ENSMUSG00000003178	Mical3	1.18284
ENSMUSG00000003184	Irf3	12.8471
ENSMUSG00000003190	Bcl2l12	4.17903
ENSMUSG00000003198	Zfp959	0
ENSMUSG00000003199	Mpnd	13.2679
ENSMUSG00000003200	Sh3gl1	20.0316
ENSMUSG00000003206	Ebi3	0.0948663
ENSMUSG00000003208	Ccdc94	1.80194
ENSMUSG00000003226	Ranbp2	15.7554
ENSMUSG00000003227	Edar	0.0123502
ENSMUSG00000003228	Grk5	0.402589
ENSMUSG00000003233	Dvl3	0.869508
ENSMUSG00000003234	Abcf3	9.09962
ENSMUSG00000003235	Eif2b5	18.9385
ENSMUSG00000003269	Cyth2	12.5297
ENSMUSG00000003271	Sult2b1	0.48614
ENSMUSG00000003273	Car11	0.686456
ENSMUSG00000003279	Dlgap1	0.196385
ENSMUSG00000003282	Plag1	2.26078
ENSMUSG00000003283	Hck	7.51937
ENSMUSG00000003299	Mrpl4	11.534
ENSMUSG00000003308	Keap1	3.03012
ENSMUSG00000003309	Ap1m2	3.23284
ENSMUSG00000003316	Glg1	2.42841
ENSMUSG00000003341	Atp8b3	0.121038
ENSMUSG00000003344	Btbd2	9.29233
ENSMUSG00000003345	Csnk1g2	25.5223
ENSMUSG00000003346	Fam108a	19.3558
ENSMUSG00000003348	Mobkl2a	2.20423
ENSMUSG00000003352	Cacnb3	3.96934
ENSMUSG00000003354	Ccdc65	0.70939
ENSMUSG00000003355	Fkbp11	9.5131
ENSMUSG00000003360	Ddx23	8.30202
ENSMUSG00000003363	Pld3	10.3379
ENSMUSG00000003378	Grik5	0.376832
ENSMUSG00000003379	Cd79a	0.112918
ENSMUSG00000003380	Rabac1	31.4182
ENSMUSG00000003382	Etv3	2.60685
ENSMUSG00000003402	Prkcsh	12.3272
ENSMUSG00000003410	Elavl3	0.203257
ENSMUSG00000003411	Rab3b	0.40743
ENSMUSG00000003418	St8sia6	0.663744
ENSMUSG00000003420	Fcgrt	2.01879
ENSMUSG00000003421	Nosip	19.2042
ENSMUSG00000003423	Pih1d1	14.3978
ENSMUSG00000003429	Rps11	588.458
ENSMUSG00000003435	Supt5h	19.6131
ENSMUSG00000003436	Dll3	0.531872
ENSMUSG00000003437	Paf1	13.2057
ENSMUSG00000003438	Timm50	22.085
ENSMUSG00000003444	Med29	6.85643
ENSMUSG00000003452	Bicd1	0.503268
ENSMUSG00000003458	Ncstn	6.40838
ENSMUSG00000003464	Pex19	18.9458
ENSMUSG00000003469	Phyhip	0.321485
ENSMUSG00000003476	Crhr2	0.168318
ENSMUSG00000003477	Inmt	0
ENSMUSG00000003484	Cyp4f18	0
ENSMUSG00000003500	Impdh1	6.70943
ENSMUSG00000003505	Psg18	0
ENSMUSG00000003518	Dusp3	1.41455
ENSMUSG00000003526	Prodh	4.17678
ENSMUSG00000003527	Dgcr14	6.05298
ENSMUSG00000003528	Slc25a1	16.7361
ENSMUSG00000003531	Dgcr6	5.03588
ENSMUSG00000003534	Ddr1	3.10918
